Date,Temperature_C,Humidity_%,CO2_ppm,GrowthRate_cm_per_day,Length_cm,Weight_g,Ammonia_ppm,Temp_3day_avg,Humidity_3day_avg,CO2_3day_avg,GrowthRate_calc,LengthRate_calc,Delta_Temperature,Delta_Humidity,Delta_CO2,Delta_Ammonia
2024-06-14,0.18703007518796988,0.8462071354347072,0.5244785014899951,0.648,2.1782,0.0011894206440172142,0.5816993464052289,0.3562030075187969,0.6543124350536887,0.4055018346206081,0.00019463246902099883,0.17959999999999998,-0.3035714285714284,0.3474194665742987,0.11871313020738272,-0.1683006535947713
2024-06-15,0.2133458646616544,0.3269830273640455,0.6141823268260045,0.0,2.2282,0.0012542981336908805,0.46732026143790856,0.29699248120300753,0.557325943886387,0.5148087331995373,6.487748967366628e-05,0.050000000000000266,0.026315789473684514,-0.5192241080706617,0.0897038253360094,-0.11437908496732035
2024-06-16,0.3778195488721805,0.3214409421544855,0.3873380769932493,0.09849999999999998,2.2979,0.0013408014532557686,0.7287581699346406,0.2593984962406016,0.49821036831774607,0.5086663017697496,8.650331956488815e-05,0.06969999999999965,0.1644736842105261,-0.00554208520956001,-0.2268442498327552,0.26143790849673204
2024-06-17,0.31390977443609036,0.36300658122618623,0.5537918871252203,0.08450000000000002,2.3648,0.001427304772820657,0.8464052287581703,0.3016917293233084,0.33714351691490574,0.5184374303148247,8.650331956488837e-05,0.06689999999999996,-0.06390977443609014,0.041565639071700744,0.16645381013197103,0.11764705882352966
2024-06-18,0.50093984962406,0.09906477312088668,0.3819254393967033,0.0,2.4148,0.0015138080923855453,0.769607843137255,0.3975563909774436,0.2611707655005195,0.441018467838391,8.650331956488837e-05,0.050000000000000266,0.18703007518796966,-0.26394180810529955,-0.171866447728517,-0.0767973856209152
2024-06-19,0.3289473684210529,0.375822653273294,0.408137201240649,0.12449999999999994,2.4897,0.0016003114119504335,0.5947712418300655,0.3812656641604011,0.2792980025401223,0.44795150925419086,8.650331956488815e-05,0.07489999999999997,-0.17199248120300714,0.2767578801524073,0.02621176184394569,-0.1748366013071896
2024-06-20,0.25751879699248126,0.33529615517838574,0.2630906768837802,0.0,2.5397,0.0016868147315153219,0.6633986928104576,0.36246867167919805,0.27006119385752214,0.3510511058403775,8.650331956488837e-05,0.04999999999999982,-0.07142857142857162,-0.04052649809490827,-0.14504652435686882,0.06862745098039214
2024-06-21,0.6635338345864661,0.49289920332525083,0.3512740984005349,0.652,2.72,0.0019463246902099865,0.3006535947712419,0.41666666666666674,0.40133933725897686,0.34083399217498805,0.00025950995869466467,0.18030000000000035,0.40601503759398483,0.1576030481468651,0.08818342151675473,-0.3627450980392157
2024-06-22,0.4248120300751881,0.5261517145826113,0.27312534209085904,0.44900000000000007,2.8599,0.0021842088190134295,0.673202614379085,0.4486215538847118,0.4514490243620826,0.29583003912505806,0.000237884128803443,0.1398999999999999,-0.238721804511278,0.033252511257360506,-0.07814875630967588,0.3725490196078431
2024-06-23,0.46616541353383467,0.7918254243158986,0.34166514626284705,0.8740000000000001,3.0847,0.0025734737570554268,0.834967320261438,0.518170426065163,0.6036254474079202,0.32202152891808034,0.0003892649380419972,0.2248000000000001,0.041353383458646586,0.2656737097332873,0.06853980417198802,0.16176470588235303
2024-06-24,0.2556390977443608,0.6314513335642533,0.7119747004804475,0.4035000000000001,3.2154,0.002832983715750092,0.5490196078431373,0.38220551378446116,0.6498094908209211,0.4422550629447179,0.0002595099586946651,0.1306999999999996,-0.2105263157894739,-0.16037409075164533,0.3703095542176005,-0.28594771241830075
2024-06-25,0.37969924812030054,0.36716314513335613,0.3465304384844612,0.16849999999999998,3.2991,0.0029843645249886465,0.5866013071895426,0.36716791979949864,0.5968133010045027,0.4667234284092519,0.00015138080923855464,0.08370000000000033,0.12406015037593976,-0.2642881884308972,-0.36544426199598634,0.03758169934640532
2024-06-26,0.4727443609022559,0.31139591271215794,1.0,0.16000000000000003,3.3811,0.003157371164118423,0.7990196078431375,0.36936090225563906,0.4366701304699225,0.6861683796549696,0.0001730066391297763,0.08199999999999985,0.09304511278195537,-0.05576723242119819,0.6534695615155388,0.2124183006535949
2024-06-27,0.2941729323308271,0.5521302390024245,0.6097427476737818,0.33399999999999996,3.4979,0.003395255292921866,0.5620915032679741,0.38220551378446116,0.4102297656159795,0.6520910620527477,0.000237884128803443,0.11680000000000001,-0.17857142857142883,0.2407343262902666,-0.3902572523262182,-0.23692810457516345
2024-06-28,0.5093984962406013,0.238309664011084,0.5534878063613693,0.11249999999999999,3.5704,0.0035466361021604205,0.8807189542483662,0.4254385964912281,0.3672786052418888,0.7210768513450504,0.00015138080923855464,0.07249999999999979,0.2152255639097742,-0.31382057499134053,-0.05625494131241249,0.31862745098039214
2024-06-29,0.3721804511278195,0.7842050571527537,0.363133248190719,0.7615000000000001,3.7727,0.004022404359767306,0.6323529411764706,0.3919172932330826,0.524881653388754,0.50878793407529,0.00047576825760688515,0.20230000000000015,-0.1372180451127818,0.5458953931416697,-0.19035455817065028,-0.24836601307189565
2024-06-30,0.41541353383458657,0.6712850710079667,0.647509578544061,0.6335,3.9494,0.004433295127700525,0.7663398692810459,0.4323308270676691,0.5645999307239348,0.5213768776987164,0.0004108907679332193,0.17669999999999986,0.04323308270676707,-0.11291998614478693,0.284376330353342,0.13398692810457535
2024-07-01,0.3721804511278195,0.3855213023900239,0.4147053457398284,0.1845,4.0363,0.004649553426612746,0.4869281045751635,0.3865914786967419,0.6136704768502481,0.4751160574915361,0.00021625829891222092,0.08689999999999998,-0.04323308270676707,-0.28576376861794284,-0.23280423280423257,-0.2794117647058824
2024-07-02,0.7180451127819552,0.17007273986837546,0.5419935534878064,0.236,4.1335,0.004909063385307411,0.6633986928104576,0.5018796992481204,0.40895970442212204,0.534736159257232,0.0002595099586946651,0.09719999999999995,0.34586466165413565,-0.21544856252164846,0.127288207747978,0.1764705882352941
2024-07-03,0.4548872180451127,0.7014201593349494,0.9868028948488714,0.7044999999999999,4.3244,0.005428083302696741,0.8921568627450982,0.5150375939849624,0.4190047338644496,0.6478339313588354,0.0005190199173893302,0.19090000000000007,-0.2631578947368425,0.5313474194665739,0.444809341361065,0.2287581699346406
2024-07-04,0.3073308270676691,0.44717700034638064,0.5022197895761114,0.201,4.4146,0.005665967431500184,0.3022875816993465,0.493421052631579,0.4395566331832352,0.6770054126375964,0.00023788412880344258,0.09020000000000028,-0.14755639097744355,-0.25424315898856875,-0.48458310527276005,-0.5898692810457518
2024-07-05,0.5723684210526316,0.6813301004502943,0.7294289363254878,0.8114999999999999,4.627,0.006293116498345623,0.8415032679738563,0.4448621553884711,0.6099757533772081,0.7394838735834902,0.0006271490668454394,0.2123999999999997,0.2650375939849625,0.23415310010391366,0.22720914674937642,0.5392156862745099
2024-07-06,0.28477443609022557,0.19085555940422583,0.39141275922885077,0.0,4.677,0.006444497307584178,0.15196078431372556,0.3881578947368421,0.43978755340030024,0.5410204950434833,0.00015138080923855508,0.04999999999999982,-0.28759398496240607,-0.49047454104606847,-0.338016177096637,-0.6895424836601307
2024-07-07,0.4859022556390975,0.36300658122618623,0.513349145533053,0.269,4.7808,0.006768884755952509,0.5359477124183007,0.44768170426065157,0.4117307470269021,0.5447302803624638,0.00032438744836833094,0.10380000000000056,0.20112781954887193,0.1721510218219604,0.12193638630420223,0.3839869281045752
2024-07-08,0.18045112781954864,0.46795981988223057,0.8427902450890952,0.08150000000000002,4.8471,0.006963517224973508,0.6862745098039216,0.31704260651629057,0.34060732017088086,0.5825173832836663,0.00019463246902099926,0.06630000000000003,-0.30545112781954886,0.10495323865604433,0.32944109955604217,0.15032679738562083
2024-07-09,0.2697368421052635,0.4748874263941807,0.40533965821322093,0.20449999999999996,4.9381,0.007266278843450618,0.4477124183006536,0.3120300751879699,0.4352846091675325,0.587159682945123,0.0003027616184771093,0.09100000000000019,0.08928571428571486,0.006927606511950124,-0.43745058687587424,-0.23856209150326796
2024-07-10,0.4849624060150377,0.3889851056459994,0.8503922641853672,0.29100000000000004,5.0463,0.007612292121710169,0.619281045751634,0.31171679197994995,0.44394411730747024,0.699507389162561,0.00034601327825955173,0.10819999999999919,0.2152255639097742,-0.08590232074818127,0.44505260597214624,0.1715686274509804
2024-07-11,0.5610902255639096,0.5746449601662627,0.648847533905005,0.6485,5.226,0.008217815358664388,0.8104575163398695,0.43859649122807026,0.4795058307354809,0.6348598187678643,0.0006055232369542186,0.17970000000000041,0.07612781954887193,0.18565985452026323,-0.20154473028036213,0.1911764705882355
2024-07-12,0.4812030075187972,0.2819535850363697,0.41713799185063527,0.15050000000000002,5.3061,0.008498951147250276,0.619281045751634,0.5090852130325815,0.4151945502828773,0.6387925966470025,0.00028113578858588763,0.08009999999999984,-0.07988721804511245,-0.29269137512989296,-0.23170954205436978,-0.1911764705882355
2024-07-13,0.4407894736842104,0.44232767578801546,0.6351030833789455,0.33000000000000007,5.4221,0.008909841915183495,0.17647058823529416,0.49436090225563906,0.4329754069968826,0.5670295363781953,0.0004108907679332193,0.11600000000000055,-0.04041353383458679,0.16037409075164577,0.21796509152831023,-0.44281045751633985
2024-07-14,0.4144736842105263,0.48770349844128846,0.6971963753572945,0.365,5.5451,0.009363984342899158,0.7189542483660132,0.4454887218045113,0.40399491975522456,0.5831458168622917,0.00045414242771566263,0.12299999999999933,-0.02631578947368407,0.045375822653273,0.06209329197834901,0.542483660130719
2024-07-15,0.24812030075187974,0.5559404225839968,0.6331569664902994,0.2895,5.653,0.009774875110832379,0.7647058823529413,0.36779448621553884,0.4953238656044336,0.6551521417421798,0.00041089076793322105,0.10789999999999988,-0.1663533834586466,0.06823692414270832,-0.0640394088669951,0.045751633986928164
2024-07-16,0.35526315789473695,0.5902320748181502,0.23322994587362356,0.4690000000000001,5.7969,0.01033714668800415,0.584967320261438,0.33928571428571436,0.5446253319478118,0.5211944292404058,0.0005622715771717718,0.14390000000000036,0.1071428571428572,0.034291652234153425,-0.39992702061667584,-0.1797385620915033
2024-07-17,0.3919172932330828,0.2722549359196398,0.3870948123821685,0.04250000000000004,5.8554,0.010553404986916372,0.5571895424836601,0.33176691729323315,0.4728091444405956,0.4178272415820305,0.00021625829891222179,0.05850000000000044,0.03665413533834583,-0.3179771388985104,0.15386486650854492,-0.0277777777777779
2024-07-18,0.6062030075187972,0.2012469691721508,0.4745484400656812,0.16449999999999998,5.9383,0.010899418265175926,0.5718954248366013,0.4511278195488723,0.3545779933033136,0.36495773277382443,0.00034601327825955347,0.08289999999999953,0.2142857142857144,-0.071007966747489,0.08745362768351272,0.014705882352941124
2024-07-19,0.5056390977443608,0.6882577069622444,0.5061728395061724,0.7590000000000001,6.1401,0.011721199801042366,0.24346405228758172,0.5012531328320803,0.38725320401801167,0.45593869731800735,0.0008217815358664404,0.20180000000000042,-0.10056390977443641,0.48701073779009363,0.031624399440491224,-0.32843137254901955
2024-07-20,0.2086466165413532,0.524419812954624,0.6329745180319892,0.2015,6.2304,0.012110464739084363,0.48529411764705893,0.44016290726817037,0.4713081630296731,0.5378985992012809,0.0003892649380419968,0.09030000000000005,-0.2969924812030076,-0.1638378940076204,0.1268016785258168,0.2418300653594772
2024-07-21,0.5028195488721805,0.3373744371319707,0.5521498510004252,0.24750000000000005,6.3299,0.012542981336908803,0.8954248366013073,0.40570175438596484,0.5166839856829464,0.563765736179529,0.0004325165978244401,0.09949999999999992,0.2941729323308273,-0.18704537582265335,-0.08082466703156399,0.4101307189542484
2024-07-22,0.40225563909774453,0.7357118115691028,0.2761053335765977,0.7275,6.5254,0.013408014532557687,0.769607843137255,0.3712406015037594,0.5325020205518992,0.4870765675363374,0.0008650331956488837,0.1955,-0.10056390977443597,0.39833737443713213,-0.2760445174238275,-0.12581699346405228
2024-07-23,0.36090225563909795,0.4870107377900932,0.5891260718846922,0.31200000000000006,6.6378,0.013905408620055794,0.6977124183006538,0.42199248120300764,0.5200323288303889,0.4724604188205717,0.0004973940874981077,0.11240000000000006,-0.041353383458646586,-0.24870107377900963,0.3130207383080945,-0.07189542483660127
2024-07-24,0.5432330827067673,0.6712850710079667,0.6311500334488835,0.7695000000000001,6.8417,0.014878570965160785,0.4771241830065361,0.43546365914786994,0.631335873455721,0.4987938129700578,0.0009731623451049911,0.20389999999999997,0.18233082706766934,0.18427433321787356,0.0420239615641913,-0.2205882352941177
2024-07-25,0.6024436090225567,0.4786976099757534,0.6218451620750471,0.555,7.0027,0.015657100841244782,0.4967320261437909,0.5021929824561406,0.5456644729246044,0.6140404224695409,0.000778529876083997,0.1609999999999996,0.05921052631578938,-0.19258746103221336,-0.009304871373836399,0.019607843137254832
2024-07-26,0.588345864661654,0.823692414270869,0.7169008088548314,1.0,7.2527,0.016911398974935665,0.6797385620915033,0.5780075187969926,0.6578916984181964,0.6566320014595873,0.0012542981336908822,0.25,-0.01409774436090272,0.34499480429511564,0.09505564677978429,0.18300653594771238
2024-07-27,0.33834586466165395,0.7710426047800483,0.6718968558049014,0.694,7.4415,0.017884561320040654,0.5833333333333335,0.5097117794486216,0.6911442096755569,0.67021427557826,0.0009731623451049894,0.18879999999999963,-0.25,-0.052649809490820765,-0.04500395304992999,-0.09640522875816981
2024-07-28,0.4135338345864661,0.42396951853134723,0.6035395000912236,0.27549999999999997,7.5466,0.01844683289721243,0.5686274509803924,0.44674185463659133,0.6729015125274215,0.6641123882503188,0.0005622715771717753,0.1051000000000002,0.07518796992481214,-0.34707308624870103,-0.06835735571367785,-0.014705882352941124
2024-07-29,0.5037593984962407,0.635261517145826,0.5069634494921846,0.6804999999999999,7.7327,0.019463246902099867,0.45588235294117646,0.41854636591478694,0.6100912134857405,0.5941332684627699,0.0010164140048874379,0.1861000000000006,0.09022556390977465,0.21129199861447878,-0.09657605059903895,-0.1127450980392159
2024-07-30,0.593984962406015,0.5788015240734325,0.21668795232013593,0.7075,7.9243,0.02054453839666097,0.6601307189542485,0.5037593984962406,0.5460108532502019,0.4423969673011814,0.001081291494561102,0.19159999999999933,0.09022556390977421,-0.056459993072393466,-0.2902754971720487,0.204248366013072
2024-07-31,0.3890977443609025,0.7038448216141324,0.5981268624946781,0.6545000000000001,8.1052,0.02158257823143963,0.4232026143790851,0.4956140350877194,0.6393026209444637,0.44059275476899956,0.0010380398347786604,0.18090000000000028,-0.20488721804511245,0.12504329754069987,0.3814389101745421,-0.2369281045751634
2024-08-01,0.43045112781954864,0.2999653619674403,0.5576233047497414,0.11700000000000005,8.1786,0.022015094829264073,0.5163398692810459,0.47117794486215536,0.5275372358850018,0.45747937318818516,0.00043251659782444357,0.07339999999999947,0.04135338345864614,-0.40387945964669214,-0.040503557744936636,0.09313725490196084
2024-08-02,0.3007518796992483,0.5857291305853827,0.5693000060816149,0.391,8.3068,0.022793624705348067,0.7303921568627454,0.37343358395989984,0.5298464380556518,0.5750167244420115,0.0007785298760839936,0.12820000000000142,-0.12969924812030031,0.2857637686179424,0.011676701331873485,0.21405228758169947
2024-08-03,0.2885338345864661,0.6501558711465192,0.2868089764641484,0.48249999999999993,8.4532,0.02368028373088817,0.19281045751633996,0.33991228070175433,0.511950121233114,0.47124409576516824,0.0008866590255401027,0.14639999999999986,-0.012218045112782239,0.06442674056113651,-0.2824910296174665,-0.5375816993464054
2024-08-04,0.5714285714285714,0.16245237270523027,0.3225080581402415,0.07800000000000001,8.5188,0.024091174498821394,0.6437908496732028,0.3869047619047619,0.46611245814571073,0.39287234689533496,0.0004108907679332245,0.06559999999999988,0.2828947368421053,-0.4877034984412889,0.03569908167609315,0.4509803921568628
2024-08-05,0.6475563909774438,0.2618635261517146,0.7118530681749067,0.2869999999999999,8.6262,0.024761575225449275,0.35294117647058837,0.5025062656641605,0.35815725666782133,0.44039003425976553,0.0006704007266278809,0.10740000000000016,0.07612781954887238,0.09941115344648432,0.38934501003466515,-0.2908496732026144
2024-08-06,0.4464285714285714,0.11361274679598177,0.512497719394271,0.0,8.6762,0.025085962673817606,0.05718954248366015,0.5551378446115288,0.17930954855097556,0.515619615236473,0.00032438744836833094,0.049999999999998934,-0.20112781954887238,-0.14825077935573283,-0.19935534878063566,-0.2957516339869282
2024-08-07,0.5986842105263162,0.42015933494977453,0.6441038739889309,0.4655,8.8193,0.02599424752924893,0.32189542483660133,0.5642230576441104,0.26521186929915697,0.6228182205193695,0.0009082848554313253,0.14310000000000045,0.15225563909774475,0.30654658815379277,0.13160615459465985,0.2647058823529412
2024-08-08,0.5075187969924813,0.5912712157949427,0.524904214559387,0.621,8.9935,0.0271404165134837,0.334967320261438,0.517543859649123,0.3750144325135663,0.560501935980863,0.0011461689842347696,0.17419999999999902,-0.0911654135338349,0.17111188084516815,-0.11919965942954391,0.013071895424836666
2024-08-09,0.3656015037593987,0.7270523034291654,0.5251474791704673,0.666,9.1767,0.028373088817283364,0.7450980392156865,0.4906015037593987,0.5794942847246275,0.5647185225729284,0.0012326723037996631,0.18320000000000114,-0.14191729323308255,0.1357810876342227,0.00024326461108037378,0.4101307189542485
2024-08-10,0.5075187969924813,0.47973675095254587,0.6909323116219666,0.45300000000000007,9.3174,0.029346251162388353,0.7549019607843139,0.46021303258145374,0.599353423392218,0.5803280017839403,0.0009731623451049894,0.14069999999999894,0.14191729323308255,-0.24731555247661952,0.16578483245149922,0.009803921568627416
2024-08-11,0.6738721804511278,0.7488742639418082,0.4255914370856897,1.0,9.5674,0.031097943383577343,0.9983660130718957,0.5156641604010026,0.6518877727745065,0.5472237426260412,0.0017516922211889899,0.25,0.1663533834586466,0.26913751298926236,-0.26534087453627686,0.24346405228758172
2024-08-12,0.4520676691729324,0.2279182542431588,0.5372498935717323,0.03649999999999998,9.6246,0.03150883415151057,0.4803921568627452,0.5444862155388471,0.485509756379171,0.5512578807597962,0.0004108907679332245,0.05719999999999992,-0.22180451127819545,-0.5209560096986494,0.11165845648604256,-0.5179738562091505
2024-08-13,0.6776315789473684,0.17180464149636276,0.43538283768168773,0.19999999999999996,9.7146,0.03215760904824723,0.4967320261437909,0.6011904761904762,0.3828657198937766,0.46607472277970324,0.0006487748967366619,0.09000000000000163,0.22556390977443597,-0.05611361274679605,-0.10186705589004452,0.016339869281045694
2024-08-14,0.08740601503759415,0.45722202978870774,0.4404913945143827,0.0,9.7646,0.032525248156398,0.5326797385620916,0.40570175438596495,0.28564830850940975,0.4710413752559342,0.00036763910815076906,0.049999999999998934,-0.5902255639097742,0.285417388292345,0.005108556832694955,0.03594771241830069
2024-08-15,0.5723684210526316,0.5334257014201591,0.4632974518031987,0.609,9.9364,0.0338011721199801,0.8676470588235297,0.44580200501253137,0.38748412423507655,0.4463905613330897,0.0012759239635821013,0.17180000000000106,0.4849624060150375,0.07620367163145136,0.022806057288816017,0.33496732026143805
2024-08-16,0.46898496240601495,0.4613785936958781,0.5602383993188589,0.39049999999999996,10.0646,0.03475270863519387,0.6960784313725492,0.37625313283208023,0.4840087749682483,0.4880090818788134,0.0009515365152137703,0.12819999999999965,-0.10338345864661669,-0.07204710772428102,0.09694094751566018,-0.17156862745098045
2024-08-17,0.4144736842105263,0.10876342223761659,0.43240284619594904,0.0,10.1146,0.03514197357323587,0.5686274509803924,0.48527568922305764,0.36785590578455124,0.4853128991060022,0.0003892649380419985,0.049999999999998934,-0.05451127819548862,-0.3526151714582615,-0.12783555312290984,-0.12745098039215685
2024-08-18,0.4699248120300752,0.4513335642535501,0.7488292890591741,0.36949999999999994,10.2385,0.036093510088449646,0.3954248366013073,0.45112781954887216,0.3404918600623483,0.5804901781913273,0.0009515365152137772,0.12390000000000079,0.05545112781954886,0.3425701420159335,0.3164264428632251,-0.17320261437908507
2024-08-19,0.17669172932330812,0.24108070661586423,0.3565042875387703,0.0,10.2885,0.036482775026491644,0.9509803921568629,0.35369674185463656,0.26705923103567697,0.5125788075979645,0.0003892649380419985,0.05000000000000071,-0.29323308270676707,-0.21025285763768586,-0.39232500152040384,0.5555555555555556
2024-08-20,0.4257518796992483,0.5829580879806024,0.4856169798698531,0.5235000000000001,10.4432,0.0377154473302913,0.2418300653594772,0.3574561403508772,0.42512411961667224,0.5303168521559325,0.0012326723037996562,0.15469999999999828,0.2490601503759402,0.3418773813647382,0.1291126923310828,-0.7091503267973858
2024-08-21,0.5075187969924813,0.5303082784897817,0.43951833607005986,0.536,10.6004,0.03896974546398218,0.5163398692810459,0.36998746867167925,0.4514490243620828,0.4272132011595611,0.0012542981336908787,0.15720000000000134,0.08176691729323293,-0.052649809490820765,-0.046098643799793226,0.2745098039215687
2024-08-22,0.6654135338345866,0.3041219258746102,0.783737760749255,0.36350000000000005,10.723,0.039964533638978395,0.5294117647058825,0.5328947368421054,0.4724627641149981,0.5696243588963893,0.0009947881749962154,0.12260000000000026,0.1578947368421053,-0.2261863526151715,0.3442194246791952,0.013071895424836555
2024-08-23,0.38345864661654105,0.37790093522687895,0.5556163717083251,0.17999999999999994,10.809,0.040678186025388724,0.6911764705882355,0.5187969924812029,0.4041103798637569,0.5929574895092133,0.0007136523864103295,0.08599999999999852,-0.2819548872180455,0.07377900935226878,-0.22812138904092993,0.16176470588235303
2024-08-24,0.3430451127819547,0.2833391063387598,0.7080216505503856,0.0,10.859,0.04108907679332194,0.30555555555555564,0.4639724310776941,0.32178732248008296,0.6824585943359885,0.0004108907679332141,0.05000000000000071,-0.040413533834586346,-0.09456182888811915,0.15240527884206045,-0.38562091503267987
2024-08-25,0.3862781954887218,0.45618288881191527,0.24867724867724839,0.3075,10.9705,0.04201898747864449,0.8267973856209152,0.37092731829573916,0.37247431012585136,0.5041050903119864,0.0009299106853225547,0.11149999999999949,0.04323308270676707,0.17284378247315546,-0.4593444018731372,0.5212418300653596
2024-08-26,0.5855263157894737,0.6324904745410462,0.5684485799428325,0.7615000000000001,11.1729,0.04374905386994226,0.5375816993464053,0.43828320802005005,0.45733748989724043,0.5083824930568221,0.0017300663912977673,0.2024000000000008,0.1992481203007519,0.17630758572913097,0.3197713312655841,-0.2892156862745099
2024-08-27,0.5028195488721805,0.2961551783858676,0.6820531533175207,0.1835,11.2596,0.04450595791613503,0.37091503267973863,0.49154135338345867,0.461609513912943,0.49972632731253386,0.0007569040461927676,0.08670000000000044,-0.08270676691729317,-0.33633529615517865,0.11360457337468821,-0.16666666666666669
2024-08-28,0.38251879699248126,0.5542085209560095,0.5347564313081552,0.4335,11.3963,0.045695378560152246,0.4264705882352942,0.4902882205513785,0.4942847246276411,0.5950860548561695,0.001189420644017218,0.13669999999999938,-0.12030075187969924,0.2580533425701419,-0.1472967220093655,0.05555555555555558
2024-08-29,0.5291353383458646,0.37512989262209917,0.7141032658274034,0.32399999999999995,11.5111,0.046711792565039684,0.5522875816993467,0.47149122807017546,0.4084978639879921,0.643637616817693,0.0010164140048874379,0.11480000000000068,0.1466165413533833,-0.1790786283339103,0.17934683451924816,0.12581699346405245
2024-08-30,0.47086466165413543,0.3297540699688257,0.4253481724746089,0.20750000000000002,11.6026,0.04753357410090612,0.4477124183006536,0.46083959899749377,0.4196974945156448,0.5580692898700558,0.0008217815358664352,0.09149999999999991,-0.05827067669172914,-0.045375822653273445,-0.2887550933527945,-0.10457516339869305
2024-08-31,0.5930451127819547,0.44821614132317267,0.7768655354862246,0.49550000000000005,11.7517,0.04889600138405311,0.7336601307189543,0.5310150375939849,0.3843667013046992,0.6387723245960789,0.0013624272831469914,0.1490999999999989,0.12218045112781928,0.11846207135434694,0.35151736301161574,0.2859477124183007
2024-09-01,0.3580827067669172,0.28749567024593015,0.939183847229824,0.006000000000000005,11.8029,0.049350143811768776,0.3725490196078432,0.4739974937343358,0.35515529384597616,0.7137991850635524,0.0004541424277156661,0.05119999999999969,-0.23496240601503748,-0.16072047107724252,0.16231831174359934,-0.3611111111111111
2024-09-02,0.4107142857142858,0.37097332871492883,0.4535060512072002,0.2025,11.8935,0.05019355117752644,0.6454248366013073,0.4539473684210526,0.3688950467613439,0.723185144641083,0.0008434073657576646,0.09060000000000024,0.052631578947368585,0.08347765846899868,-0.48567779602262373,0.27287581699346414
2024-09-03,0.4013157894736843,0.259438863872532,0.4384236453201966,0.03250000000000003,11.95,0.05071257109491577,0.9493464052287583,0.39003759398496246,0.30596928761113035,0.610371181252407,0.0005190199173893267,0.05649999999999977,-0.009398496240601517,-0.11153446484239682,-0.015082405887003603,0.303921568627451
